MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,,Hardware,General Hardware,Hardware Accessories,,25459,25459 Mason Line Brd Orange - 500',,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,25459,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 25459",INDUSTRIAL HARDWARE 25459,"U S Tape Company, 25459, Industrial Hardware",U S Tape Company Industrial Hardware Model 25459. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,35459,35459 Mason Line Brd Orange - 500' Replacement,,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,35459,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 35459",INDUSTRIAL HARDWARE 35459,"U S Tape Company, 35459, Industrial Hardware",U S Tape Company Industrial Hardware Model 35459. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,25759,25759 Mason Line Brd Orange - 1000',,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,25759,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 25759",INDUSTRIAL HARDWARE 25759,"U S Tape Company, 25759, Industrial Hardware",U S Tape Company Industrial Hardware Model 25759. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,35112,35112 Mason Line Twist Yellow - 270',,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,35112,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 35112",INDUSTRIAL HARDWARE 35112,"U S Tape Company, 35112, Industrial Hardware",U S Tape Company Industrial Hardware Model 35112. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,35115,35115 Mason Line Twist Green - 270',,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,35115,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 35115",INDUSTRIAL HARDWARE 35115,"U S Tape Company, 35115, Industrial Hardware",U S Tape Company Industrial Hardware Model 35115. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,25168,25168 Mason Line Brd Green - 250',CENTURY COMPONENTS,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,25168,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 25168",INDUSTRIAL HARDWARE 25168,"U S Tape Company, 25168, Industrial Hardware",U S Tape Company Industrial Hardware Model 25168. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,35468,35468 Mason Line Brd Green - 500' Replacement,,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,35468,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 35468",INDUSTRIAL HARDWARE 35468,"U S Tape Company, 35468, Industrial Hardware",U S Tape Company Industrial Hardware Model 35468. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,35494,35494 Mason Line Brd Blk/Yellw - 500' Replacement,,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,35494,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 35494",INDUSTRIAL HARDWARE 35494,"U S Tape Company, 35494, Industrial Hardware",U S Tape Company Industrial Hardware Model 35494. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,MLSQ0120,"MLSQ0120 Milw 12"" RafterSquare",,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,,MLSQ0120,,Industrial & Commercial Supplies>Hardware>General Hardware,"Milwaukee Tool, Milwaukee, Industrial Hardware, MLSQ0120",INDUSTRIAL HARDWARE MLSQ0120,"Milwaukee®, MLSQ0120, Industrial Hardware",Milwaukee® Industrial Hardware Model MLSQ0120. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,MLSQ1120,MLSQ1120 Milw 300mm Rafter - Square (Metric),,,,Milwaukee Accessory (4031),Milwaukee Tool,Milwaukee®,,MLSQ1120,,Industrial & Commercial Supplies>Hardware>General Hardware,"Milwaukee Tool, Milwaukee, Industrial Hardware, MLSQ1120",INDUSTRIAL HARDWARE MLSQ1120,"Milwaukee®, MLSQ1120, Industrial Hardware",Milwaukee® Industrial Hardware Model MLSQ1120. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,55227,"55227 Amana Countersink/Stop 1/8"" Drill TB",,,,Amana Tool Corp (AMATO),Amana Tool Corp,Amana Tool Corp,,55227,,Industrial & Commercial Supplies>Hardware>General Hardware,"Amana Tool Corp, Industrial Hardware, 55227",INDUSTRIAL HARDWARE 55227,"Amana Tool Corp, 55227, Industrial Hardware",Amana Tool Corp Industrial Hardware Model 55227. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,37300952,"095842 Fisch Plug Cutter 3/8""",,,,,Generic Manufacturer,Generic Manufacturer,,37300952,,Industrial & Commercial Supplies>Hardware>General Hardware,"Generic Manufacturer, Industrial Hardware, 37300952",INDUSTRIAL HARDWARE 37300952,"Generic Manufacturer, 37300952, Industrial Hardware",Generic Manufacturer Industrial Hardware Model 37300952. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,6008,6008 Whiteside Router Bit,,,,Whiteside Machine & Repair Co (WHIMA),Whiteside Machine & Repair Co,Whiteside Machine & Repair Co,,6008,,Industrial & Commercial Supplies>Hardware>General Hardware,"Whiteside Machine & Repair Co, Industrial Hardware, 6008",INDUSTRIAL HARDWARE 6008,"Whiteside Machine & Repair Co, 6008, Industrial Hardware",Whiteside Machine & Repair Co Industrial Hardware Model 6008. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,6009,6009 Whiteside Router Bit,,,,Whiteside Machine & Repair Co (WHIMA),Whiteside Machine & Repair Co,Whiteside Machine & Repair Co,,6009,,Industrial & Commercial Supplies>Hardware>General Hardware,"Whiteside Machine & Repair Co, Industrial Hardware, 6009",INDUSTRIAL HARDWARE 6009,"Whiteside Machine & Repair Co, 6009, Industrial Hardware",Whiteside Machine & Repair Co Industrial Hardware Model 6009. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,3000A,3000A Whiteside Router Bit,,,,Whiteside Machine & Repair Co (WHIMA),Whiteside Machine & Repair Co,Whiteside Machine & Repair Co,,3000A,,Industrial & Commercial Supplies>Hardware>General Hardware,"Whiteside Machine & Repair Co, Industrial Hardware, 3000A",INDUSTRIAL HARDWARE 3000A,"Whiteside Machine & Repair Co, 3000A, Industrial Hardware",Whiteside Machine & Repair Co Industrial Hardware Model 3000A. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,MID6630201US,MID6630201US Deos663XCV Sander,,,,Mirka Abrasives Inc (MIRUS),Mirka USA Inc.,Mirka®,,MID6630201US,,Industrial & Commercial Supplies>Hardware>General Hardware,"Mirka USA Inc., Mirka, Industrial Hardware, MID6630201US",INDUSTRIAL HARDWARE MID6630201US,"Mirka®, MID6630201US, Industrial Hardware",Mirka® Industrial Hardware Model MID6630201US. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,DCF6202,DCF6202 Dewalt Collated Attach,,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,Black & Decker/dewlt,,DCF6202,,Industrial & Commercial Supplies>Hardware>General Hardware,"Black & Decker/dewlt, Industrial Hardware, DCF6202",INDUSTRIAL HARDWARE DCF6202,"Black & Decker/dewlt, DCF6202, Industrial Hardware",Black & Decker/dewlt Industrial Hardware Model DCF6202. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,25468,25468 Mason Line Brd Green - 500',,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,25468,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 25468",INDUSTRIAL HARDWARE 25468,"U S Tape Company, 25468, Industrial Hardware",U S Tape Company Industrial Hardware Model 25468. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,25762,25762 Mason Line Brd Pink - 1000',,,,U S Tape Company (6694),U S Tape Company,U S Tape Company,,25762,,Industrial & Commercial Supplies>Hardware>General Hardware,"U S Tape Company, Industrial Hardware, 25762",INDUSTRIAL HARDWARE 25762,"U S Tape Company, 25762, Industrial Hardware",U S Tape Company Industrial Hardware Model 25762. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,21839NN,"21839NN File Bstd Mill 10""",,,Nicholson,,Generic Manufacturer,Generic Manufacturer,,21839NN,,Industrial & Commercial Supplies>Hardware>General Hardware,"Generic Manufacturer, Industrial Hardware, 21839NN",INDUSTRIAL HARDWARE 21839NN,"Generic Manufacturer, 21839NN, Industrial Hardware",Generic Manufacturer Industrial Hardware Model 21839NN. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,VN56920,"VN56920 10 1/2"" Saw Blade",,,,Marshalltown Trowel (5155),Marshalltown Trowel,Marshalltown Trowel,,VN56920,,Industrial & Commercial Supplies>Hardware>General Hardware,"Marshalltown Trowel, Industrial Hardware, VN56920",INDUSTRIAL HARDWARE VN56920,"Marshalltown Trowel, VN56920, Industrial Hardware",Marshalltown Trowel Industrial Hardware Model VN56920. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,133164,133164 950/9 Hex Plus Spks - Multicolor,,,,Wera Tools NA Inc (WERTO),Wera Tools NA Inc.,Wera®,,133164,,Industrial & Commercial Supplies>Hardware>General Hardware,"Wera Tools NA Inc., Wera, Industrial Hardware, 133164",INDUSTRIAL HARDWARE 133164,"Wera®, 133164, Industrial Hardware",Wera® Industrial Hardware Model 133164. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Hardware,General Hardware,Hardware Accessories,,DWHT10993,DWHT10993 Folding Knife,,,DEWALT,Black & Decker/dewlt (2585),Black & Decker/dewlt,Black & Decker/dewlt,,DWHT10993,,Industrial & Commercial Supplies>Hardware>General Hardware,"Black & Decker/dewlt, Industrial Hardware, DWHT10993",INDUSTRIAL HARDWARE DWHT10993,"Black & Decker/dewlt, DWHT10993, Industrial Hardware",Black & Decker/dewlt Industrial Hardware Model DWHT10993. ,Industrial Hardware,,,,,,,,,,,,,,,,,,,,,,,,,,,Industrial Hardware,Size,,,Material,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
